restaurant_name,hygiene_grade,latitude,longitude
hollidar binte rahman,B,1.27712012825261,103.843117749739
mellben signature pte ltd,B,1.27712012825261,103.843117749739
the global k food pte. ltd.,A,1.27712012825261,103.843117749739
p&p foodshop pte. ltd.,,1.27712012825261,103.843117749739
chefz solutions pte. ltd.,A,1.27712012825261,103.843117749739
chan teng kok,B,1.27559619819284,103.842393171371
j. keart gourmet pte. ltd.,B,1.27559619819284,103.842393171371
amara hotel properties pte ltd?,A,1.27492766283486,103.843549536631
amara hotel properties pte ltd?,NA,1.27492766283486,103.843549536631
amara hotel properties pte ltd?,B,1.27492766283486,103.843549536631
amara hotel properties pte ltd?,A,1.27492766283486,103.843549536631
kithsingapore pte ltd,A,1.2769953666272,103.836848848378
jd central kitchen pte. ltd.,A,1.27349382430239,103.833356058201
tiong shian group pte ltd,NA,1.28257725353827,103.842364103859
lim wong kee,B,1.28257725353827,103.842364103859
lim wong kee,A,1.28257725353827,103.842364103859
yan chao,B,1.28257725353827,103.842364103859
lim wong kee,B,1.28257725353827,103.842364103859
tai fu lou pte ltd,A,1.28242110353451,103.842263324994
he jia le pte. ltd.,A,1.28238409794546,103.842229360997
ju zhong pte. ltd.,A,1.28234590039522,103.842197624475
xiao mu deng f&b (singapore) pte. ltd.,A,1.28227008770462,103.842134120884
sikandar shah s/o mohamed haniffa,B,1.28213003866077,103.842133205693
korea bbq pte. ltd.,B,1.28189327283969,103.841977832278
singapore xin hua sports club,NA,1.28189327283969,103.841977832278
wonder 88 entertainment pte. ltd.,NA,1.28189327283969,103.841977832278
club bubbery pte. ltd.,NA,1.28189327283969,103.841977832278
jean yip salon pte ltd,A,1.28122263352631,103.841225246601
capital restaurant (private) limited,A,1.28091118456348,103.840978292279
liu wen li,A,1.28083839321093,103.840952798735
food wonderland pte ltd,B,1.27851054971281,103.839249650925
sea tripod seafood paradise pte. ltd.,A,1.28004529671476,103.840358678571
house of peranakan cuisine pte ltd,A,1.28004529671476,103.840358678571
laohuang f&b (pte. ltd.),A,1.28004529671476,103.840358678571
megu food concepts pte ltd,A,1.27962669335411,103.840007595327
ching bar lounge pte ltd,NA,1.28017490651938,103.843825623287
culinary culture pte. ltd.,A,1.28013219657794,103.84370321977
tea chapter trading pte ltd?,A,1.28008477379039,103.843629077614
mon ventures pte ltd,A,1.28003625943286,103.843554766532
three bond jing hua pte. ltd.,A,1.27990813065233,103.843368929506
old house (f & b)  pte ltd,B,1.27988526395967,103.843324476948
renhai corporation pte ltd,A,1.27985932604047,103.843280649762
cold storage singapore (1983) pte ltd,A,1.27971313478169,103.842983734543
good taste bak kut teh restaurant pte ltd,A,1.27968731623157,103.842940215561
cafe project pte. ltd.,A,1.27964305604027,103.842851447943
lee kuan loon jeffrey (li guanlun),NA,1.27961927954419,103.842807840016
epiphyte pte. ltd.,A,1.27959608274692,103.842763794504
chong soon lian,NA,1.27954788948939,103.842668723635
botanist pte ltd,A,1.27985995962818,103.842411131907
spinoff pte. ltd.,A,1.27983215054319,103.842372654618
inoff pte ltd?,NA,1.27980851420569,103.842331830364
lily tan cross,A,1.27980851420569,103.842331830364
tradeoff pte ltd,A,1.27977700174161,103.842294336963
happy arena entertainment pte. ltd.,NA,1.27966879573419,103.842193399335
avenue creamery pte. ltd.,A,1.27964620026285,103.842168443267
jenny lim kim noi,NA,1.27957350940228,103.842115081552
manbok farrer park pte ltd,A,1.27914113651712,103.841735402981
yummylicious pte ltd,A,1.27910468077238,103.841701817321
loo phuay tean (lu peizhan),B,1.27905276396887,103.841679008673
grill central pte. ltd.,,1.27395581619639,103.844152289542
chikuyotei singapore pte ltd,A,1.27461794177448,103.8443195557
fk dunamis group pte. ltd.,A,1.27461794177448,103.8443195557
the bpeople pte. ltd.,B,1.27461794177448,103.8443195557
jex pte. ltd.,A,1.27461794177448,103.8443195557
okg express (pte.) ltd.,A,1.27461794177448,103.8443195557
"lam soon yu, jerome",A,1.27461794177448,103.8443195557
fat saigon boy express pte ltd,A,1.27461794177448,103.8443195557
fk synergo pte. ltd.,A,1.27461794177448,103.8443195557
taboo cafe & bar pte ltd,NA,1.27932722545101,103.842389694518
mbar(2015) pte. ltd.,NA,1.27904918982966,103.842240047488
akbar 24 hours restaurant pte. ltd.,C,1.27362631010461,103.842729053332
amde enterprise pte ltd,B,1.27328742335646,103.842333905775
thai palace pte. ltd.,B,1.27362423953635,103.842611780928
curry village banana leaf pte. ltd.,C,1.27362144704725,103.842559195011
ong thian leng,NA,1.27369788142403,103.842514145393
ong thian leng,B,1.27369788142403,103.842514145393
rosmila latuconsina,B,1.27369788142403,103.842514145393
ong thian leng,B,1.27369788142403,103.842514145393
pizza hut singapore pte ltd,A,1.28061145964971,103.842184384841
verta verus pte. ltd.,A,1.28065569131695,103.842160502746
j nissi trading pte. ltd.,A,1.28074268234516,103.842112590289
ji ji noodle house pte. ltd.,,1.28087392493653,103.842040208085
lim hean kwang,A,1.28100690931488,103.841973056271
drink culture pte. ltd.,A,1.28105078013623,103.841949830998
tan kook ming,NA,1.27215611687709,103.842114688002
tan kook ming,B,1.27215611687709,103.842114688002
ling chui mee,B,1.27215611687709,103.842114688002
tan kook ming,B,1.27215611687709,103.842114688002
tan kook ming,B,1.27215611687709,103.842114688002
lg one more cup pte ltd,NA,1.27215611687709,103.842114688002
su xiaoling,B,1.27215611687709,103.842114688002
zhang junneng john,,1.27215611687709,103.842114688002
wam boon yong,A,1.27215611687709,103.842114688002
tan yok lin@ tan lan seng,,1.27215611687709,103.842114688002
nguong chuan heng,NA,1.27215611687709,103.842114688002
nguong chuan heng,B,1.27215611687709,103.842114688002
quek soo chong,B,1.27215611687709,103.842114688002
kalsom binte abdullah,B,1.27215611687709,103.842114688002
seah lay geok,NA,1.27215611687709,103.842114688002
seah lay geok,B,1.27215611687709,103.842114688002
maneechai natsai,B,1.27215611687709,103.842114688002
siow gek keow,B,1.27215611687709,103.842114688002
damai geoffry stuart,NA,1.27215611687709,103.842114688002
damai geoffry stuart,,1.27215611687709,103.842114688002
tang tong kway,,1.27215611687709,103.842114688002
tan kee kar,,1.27215611687709,103.842114688002
hamizah binti husof,,1.27215611687709,103.842114688002
nijam briyani pte. ltd.,NA,1.27215611687709,103.842114688002
nijam briyani pte. ltd.,B,1.27215611687709,103.842114688002
nijam briyani pte. ltd.,B,1.27215611687709,103.842114688002
lee joo huat,NA,1.27215611687709,103.842114688002
lee joo huat,B,1.27215611687709,103.842114688002
amani services pte. ltd.,,1.27215611687709,103.842114688002
chai lee ching,B,1.27215611687709,103.842114688002
outram ya hua bak kut teh pte ltd,A,1.27215611687709,103.842114688002
yi huat pte. ltd.,B,1.27192263268189,103.838320873968
harbour ville restaurant pte. ltd.,NA,1.27186906801654,103.836667588912
neo eng lai,A,1.27186906801654,103.836667588912
hong cafe 11 pte. ltd.,A,1.27186906801654,103.836667588912
s koshima margarina chan yen yen,A,1.27550544187485,103.839922734999
ramachandran nagasuari,A,1.27550544187485,103.839922734999
swis ling restaurant pte ltd,A,1.28040201655593,103.840876995871
teo kwee kee,NA,1.28034951004756,103.840871795877
joan walker pte ltd,A,1.2802983836109,103.840862926259
loo chee keong,NA,1.27999488970575,103.840823841666
cherry pink pte. ltd.,NA,1.27994403446748,103.840852605516
the sucre people pte. ltd.,A,1.27974684602758,103.840785969371
frenchie wine bar pte. ltd.,A,1.28016765731001,103.842103182436
nicolas private limited,A,1.28034399249115,103.842016244981
burnt ends restaurant pte ltd,A,1.2805471359148,103.841882965496
luka holdings pte. ltd.,A,1.27998308180494,103.843793806176
octaphilosophy pte ltd,A,1.27990491691509,103.843726474817
winners' holding pte ltd,A,1.27990491691509,103.843726474817
loki entertainment pte. ltd.,A,1.27948101684103,103.84411676828
a phat arcade pte. ltd.,NA,1.27948101684103,103.84411676828
song young ho,NA,1.27982114754378,103.843691207765
yoon's kitchen pte. ltd.,A,1.27977703715391,103.84368882197
a pompei pte. ltd.,A,1.279339587015,103.844072115754
korea food handler (s) pte. ltd.,B,1.27973131423303,103.84369832652
kko kko na ra pte. ltd.,B,1.27928671966904,103.844067512326
tippling club productions pte. ltd.,A,1.27948863339971,103.843681005331
five oars coffee roasters pte. ltd.,A,1.27903358152957,103.844082584243
43 tanjong pagar road pte. ltd.,A,1.27892267380428,103.844088966993
2d1n soju bang pte. ltd.,B,1.27934873549693,103.843651963132
redz group pte ltd,A,1.27924933583994,103.843652589016
the 50's entertainment pte ltd,NA,1.27861281602737,103.844027112178
woodstock bar pte. ltd.,NA,1.27910848628823,103.843686890129
bonkers pub llp,NA,1.2790602817807,103.843698622141
restrang pte. ltd,A,1.27901213787453,103.843708146447
wabar singapore pte. ltd.,A,1.27896747664175,103.843726490812
the obelisk pte. ltd,,1.278317068087,103.843980341185
oppa82 pte. ltd.,B,1.27826992451862,103.843963151072
tham seng thye,A,1.27882617675756,103.843750392242
mango entertainment pte. ltd.,A,1.27817364687399,103.843928818463
kko kko na ra pte. ltd.,A,1.27878168561093,103.843752618638
eonn pte. ltd.,A,1.27869355344053,103.843752211246
5themoments private limited,A,1.27802027947595,103.843871996133
trio kim pte. ltd.,B,1.27797079449614,103.843857161979
hao fung international pte ltd,A,1.2786169899773,103.843734423489
manbok bukit timah pte. ltd.,B,1.27791980825554,103.843845936346
low kim hock,A,1.27858166462943,103.843721886053
masil pte ltd,A,1.27854568993446,103.843712549205
manbok tanjong pagar pte. ltd.,A,1.27781804740191,103.843821934206
manbok tanjong pagar pte. ltd.,,1.27781804740191,103.843821934206
cake spade pte. ltd.,NA,1.27776784162603,103.843811196482
masamune specialty ramen (singapore) llp,A,1.27843513234261,103.843683536784
trio kim pte. ltd.,A,1.27839696546876,103.843673722806
j.s korean food pte. ltd.,A,1.27761809607371,103.843786826649
genki factory pte ltd,A,1.27835836812286,103.843662498122
wabar singapore pte. ltd.,B,1.27751698541034,103.843774397675
merilu pte. ltd.,A,1.27827823157406,103.843629557421
enmaru international pte ltd,A,1.27746540859305,103.843769486063
gastrobar pte. ltd.,A,1.27824322733491,103.843602176153
concept cuisine pte ltd,B,1.2774123721035,103.8437712362
superchicken pte. ltd.,,1.27820309892091,103.843585442532
mode premier dining pte ltd,,1.27736034486914,103.843776912947
keisuke singapore pte. ltd.,A,1.27730901852759,103.843780143879
tang fiona,A,1.27802083078039,103.843514630781
chug chug sg private limited,A,1.277908852517,103.843463316674
the new harbour cafe & bar pte ltd,A,1.27782558413378,103.84343433403
buko nero cucina pte. ltd.,A,1.27766129820455,103.843408333316
stefan&ko pte ltd,A,1.27492766283486,103.843549536631
amara hotel properties pte ltd?,A,1.27492766283486,103.843549536631
amara hotel properties pte ltd?,A,1.27492766283486,103.843549536631
jigger & pony pte. ltd.,NA,1.27492766283486,103.843549536631
thanying restaurant singapore pte. ltd,A,1.27492766283486,103.843549536631
hyangtogol (korean restaurant) pte. ltd.,A,1.27492766283486,103.843549536631
yi jia food house pte. ltd.,NA,1.27392940817544,103.825310769144
ho pin hua valerie,B,1.27392940817544,103.825310769144
food world holdings pte. ltd.,B,1.27392940817544,103.825310769144
tan jee hwa,B,1.27392940817544,103.825310769144
yi jia food house pte. ltd.,B,1.27392940817544,103.825310769144
kopi - o enterprise pte. ltd.,B,1.27392940817544,103.825310769144
lie yin ping,B,1.27392940817544,103.825310769144
teo siew lan,A,1.27392940817544,103.825310769144
8 plus food house pte. ltd.,B,1.27392940817544,103.825310769144
yak hong kopitiam pte. ltd.,,1.27392940817544,103.825310769144
yi jia food house pte. ltd.,A,1.27392940817544,103.825310769144
nature vegetarian cuisine pte. ltd.,B,1.27446979057412,103.82587811932
wonderful management pte. ltd.,NA,1.27446979057412,103.82587811932
wonderful management pte. ltd.,A,1.27446979057412,103.82587811932
wonderful management pte. ltd.,B,1.27446979057412,103.82587811932
ong boon huat,A,1.27446979057412,103.82587811932
"li zhonglong, andy",B,1.27446979057412,103.82587811932
kok chee keong,B,1.27446979057412,103.82587811932
wonderful management pte. ltd.,B,1.27446979057412,103.82587811932
wonderful management pte. ltd.,A,1.27446979057412,103.82587811932
wonderful management pte. ltd.,A,1.27446979057412,103.82587811932
tan jwee yong,A,1.27446979057412,103.82587811932
pizza hut singapore pte ltd,A,1.25126052623528,103.820277538548
global franchise one pte. ltd.,A,1.25126052623528,103.820277538548
kentucky fried chicken management pte ltd,A,1.25126052623528,103.820277538548
the soup spoon pte ltd,A,1.25126052623528,103.820277538548
garden cuisine pte. ltd.,NA,1.27773154126007,103.819769440762
fcc services pte. ltd.,B,1.27773154126007,103.819769440762
pure coffee house pte. ltd.,B,1.27773154126007,103.819769440762
tan poh peng,B,1.27773154126007,103.819769440762
pure coffee house pte. ltd.,B,1.27773154126007,103.819769440762
xiang yao ji food holdings pte. ltd.,B,1.27773154126007,103.819769440762
al-hudah restaurant pte ltd,B,1.27773154126007,103.819769440762
cold storage singapore (1983) pte ltd,A,1.27718546626567,103.819516187379
chang cheng mee wah holdings pte ltd,NA,1.27718546626567,103.819516187379
rong liang restaurants pte. ltd.,B,1.27718546626567,103.819516187379
hong xin economic rice pte. ltd.,B,1.27718546626567,103.819516187379
teppei pte. ltd.,A,1.27891833004383,103.841421973468
social summer kitchen pte. ltd,A,1.27891833004383,103.841421973468
park bench delicatessen pte ltd,A,1.27891833004383,103.841421973468
neon pigeon pte. ltd.,A,1.27891833004383,103.841421973468
meta restaurant pte. ltd.,A,1.27891833004383,103.841421973468
mak hong kee (hk) kitchen pte. ltd.,A,1.27928225585404,103.841606111048
wong wai chiew,NA,1.27945452736757,103.841624465133
wong leong quan @ wong leong khun,B,1.27945452736757,103.841624465133
nm wines pte. ltd.,A,1.27935747980447,103.841392743613
meta holdings pte. ltd.,A,1.2794030118742,103.841390198197
anz entertainment llp,NA,1.2796583413747,103.841343538821
sluviche pte. ltd.,A,1.2796583413747,103.841343538821
bread & hearth pte. ltd.,A,1.27994819475181,103.841659196109
1819 holdings pte. ltd.,NA,1.27970915763875,103.841344135607
dm wines pte. ltd.,A,1.27999084459395,103.841661722037
cure restaurant pte ltd,A,1.27975936254486,103.841347019171
afterglow concepts private limited,A,1.28008873391107,103.84167635774
gaston pte. ltd.,A,1.27986016392292,103.841360461612
banana tree southasia pte. ltd.,A,1.28014392274666,103.841686906755
vsc overseas pte. ltd.,A,1.28018724272387,103.841689203558
stylez pte. ltd.,A,1.27996373629857,103.841366417444
wong kok sen,B,1.28024309173297,103.841703650434
butcher boy pte. ltd.,A,1.28001393206194,103.841400630332
wang yuan cafe llp,A,1.28006668916725,103.841377732155
tang chew fue,B,1.2801189052753,103.841413953284
taratata pte. ltd.,A,1.2801189052753,103.841413953284
potato head singapore pte. ltd.,A,1.28041876553202,103.841701711959
cold storage singapore (1983) pte ltd,A,1.28027349461048,103.841443453672
keong saik bakery pte ltd,A,1.28032367967088,103.841430418737
yanti nasi padang restaurant pte ltd,B,1.2804108810907,103.841480658973
18 hours @ keong saik pte. ltd.,A,1.28079216840282,103.841812294477
siu yeh yum sik (s) pte ltd,A,1.28064434538471,103.841551142845
barmuteary pte. ltd.,,1.28064434538471,103.841551142845
tan koon jim,A,1.28103905245651,103.841640169485
bowland private limited,NA,1.28216510302671,103.842297924138
lotus thai restaurant (kpt) pte. ltd.,B,1.28216510302671,103.842297924138
himack private limited,,1.28216510302671,103.842297924138
lotus thai restaurant (kpt) pte. ltd.,A,1.28216510302671,103.842297924138
bowland private limited,B,1.28216510302671,103.842297924138
lotus thai restaurant (kpt) pte. ltd.,B,1.28216510302671,103.842297924138
keisuke singapore pte. ltd.,A,1.27484975326054,103.842184822477
warung m nasir f&b pte ltd,A,1.25126052623528,103.820277538548
creative future park pte. ltd.,A,1.25126052623528,103.820277538548
gary's cafe and restaurant pte. ltd.,,1.25835164315474,103.823360926741
the wine company pte. ltd.,A,1.25835164315474,103.823360926741
resorts world at sentosa pte. ltd.,A,1.25767113068297,103.816896685122
resorts world at sentosa pte. ltd.,NA,1.25767113068297,103.816896685122
resorts world at sentosa pte. ltd.,A,1.25767113068297,103.816896685122
resorts world at sentosa pte. ltd.,A,1.25853136061754,103.816016759555
resorts world at sentosa pte. ltd.,A,1.2585282497312,103.817746871164
resorts world at sentosa pte. ltd.,A,1.2585282497312,103.817746871164
makan 7 pte ltd,A,1.27809352403372,103.842945280081
candour coffee pte. ltd.,A,1.27818002547628,103.842987705743
teo meng chye,NA,1.27822327574251,103.843009598767
okameya pte. ltd.,A,1.27826699626565,103.843034813687
monument lifestyle pte ltd,A,1.27831174777053,103.843058466953
jag restaurants pte. ltd.,A,1.27835550809655,103.843080718498
sg hotels pte. ltd.,A,1.27887034998529,103.843187862063
kilo kitchen pte. ltd.,A,1.27957845870585,103.843183171701
alpha x pte. ltd.,A,1.27948061047917,103.843068136025
caramel food products pte. ltd.,A,1.279451280273,103.843026813959
rhubarb le restaurant pte. ltd.,A,1.27942782392586,103.842982997574
liquidity group pte. ltd.,A,1.2794021554947,103.842940940519
deliciae hospitality management pte. ltd,A,1.27937524717364,103.842900175557
the quaintest co. pte. ltd,A,1.27934870874295,103.842857869606
ingenious duo private limited,A,1.2793262029011,103.84280848499
divine management pte. ltd.,A,1.27929654171295,103.842761795063
sgtaps pte. ltd.,A,1.27920139577169,103.842629647673
lucha loco pte. ltd.,A,1.27878255103814,103.842593365915
gastronomica pte ltd,A,1.27849950212613,103.842556845643
alba 1836 pte. ltd.,A,1.27809913932363,103.842678083855
deliciae hospitality management pte. ltd,A,1.27841766327301,103.842845706267
bright side concepts pte. ltd.,A,1.27846021266613,103.842865303525
miz partners holdings pte. ltd.,A,1.27854497231302,103.842905024585
latteria pte ltd,A,1.27858755245295,103.842924909378
hendrik harijanto,A,1.2775756183363,103.843262495912
ang koon hoe @ heng mui teck,NA,1.2776192794113,103.843225399973
jim garden pte ltd,A,1.27762859635435,103.843180041853
goh hock meng,A,1.27755701611288,103.843116498831
kitchen twins pte. ltd.,A,1.27765971882072,103.843034970449
seed & virtue pte. ltd.,A,1.27769701549828,103.842857814099
barakkuda pte ltd,A,1.27771205618622,103.842805546247
jun. p pte ltd,A,1.27772300462158,103.84275330803
pasta brava restaurant pte ltd?,A,1.27774498011188,103.8426644311
straits chinese nonya restaurant pte. ltd.,B,1.27866601091727,103.842091653593
bong bong (s) pte ltd,NA,1.27866601091727,103.842091653593
xi yan pte ltd,A,1.27824248332274,103.841801478498
ma cuisine pte. ltd.,A,1.27824248332274,103.841801478498
ganglamedo pte. ltd.,A,1.27818209043304,103.841892253935
pastaria abate pte ltd,A,1.27805976403849,103.841946609646
proof of concept cafe pte ltd,A,1.27772422765395,103.842154388067
hokkaido eats pte. ltd.,A,1.27768960304206,103.84218194878
txakoli pte. ltd.,A,1.27804079984539,103.842371385906
txakoli pte. ltd.,A,1.27804079984539,103.842371385906
grand blue consulting pte. ltd.,A,1.27804079984539,103.842371385906
nonna lina pte. ltd.,A,1.27851365845144,103.840491218566
summit catering services pte ltd,A,1.27658581144843,103.840334508412
243 foodcourt pte. ltd.,NA,1.2746964280487,103.841387360341
243 foodcourt pte. ltd.,B,1.2746964280487,103.841387360341
243 foodcourt pte. ltd.,B,1.2746964280487,103.841387360341
poh jun wei darren,B,1.2746964280487,103.841387360341
hee meng sim,B,1.2746964280487,103.841387360341
243 foodcourt pte. ltd.,B,1.2746964280487,103.841387360341
yummy food services pte ltd,A,1.2761669929357,103.841506943968
leface holdings pte. ltd.,A,1.27869240282991,103.841022092109
eight pte. ltd.,A,1.27881927179313,103.840979926814
erdini asia pacific pte. ltd.,A,1.27897452152118,103.840942811379
pony marine services pte ltd,A,1.27907337148777,103.840887282043
books cellar pte. ltd.,B,1.27897336145057,103.840552744508
grassroots book room pte. ltd.,A,1.27910497476546,103.840488854354
members only hospitality pte. ltd.,A,1.27932864260738,103.8403797051
members only hospitality pte. ltd.,A,1.27932864260738,103.8403797051
restaurant zen pte. ltd.,A,1.2794510883581,103.840320239304
ntt invest(s) pte. ltd.,A,1.2797246509175,103.840535993369
takuc pte. ltd.,A,1.27979189781507,103.840490069284
the wine & gourmet factory pte. ltd.,A,1.27982757332177,103.840447723986
trap three pte. ltd.,,1.27592976830817,103.835660215118
goh meng wah,NA,1.2777953943487,103.819341304521
lee kim teck,NA,1.27740786167995,103.819408468669
loo phuay tean (lu peizhan),A,1.27905276396887,103.841679008673
loo phuay tean (lu peizhan),B,1.27905276396887,103.841679008673
loo phuay tean (lu peizhan),,1.27905276396887,103.841679008673
united foods f & b pte. ltd.,B,1.27905276396887,103.841679008673
lucky 5 private limited,A,1.27905276396887,103.841679008673
royal success cafeteria pte. ltd.,B,1.27905276396887,103.841679008673
schnitzel productions pte. ltd.,A,1.27839169107083,103.840875209997
2degrees north coffee co. pte. ltd.,A,1.27828754868066,103.840648509607
2degrees north coffee co. pte. ltd.,A,1.27828754868066,103.840648509607
homm entertainment llp,NA,1.27947023490696,103.842525172056
royal success cafeteria pte. ltd.,,1.27393883146222,103.842492580486
royal success cafeteria pte. ltd.,,1.27393883146222,103.842492580486
the rabbit stash pte ltd,A,1.2737717948527,103.842089340381
the rabbit stash pte ltd,A,1.2737717948527,103.842089340381
ninja bowl pte ltd,A,1.27976769165064,103.843412338225
koh cheng yong,NA,1.27966811101776,103.843439034295
morias jeffrey aloyious,A,1.27961678469212,103.843438576739
mitsu dining concepts pte ltd,A,1.27948385116734,103.843443289049
sagachiku singapore pte ltd,A,1.27917728588869,103.843452156416
brii pte. ltd.,A,1.27907078057904,103.843467189433
cold storage singapore (1983) pte ltd,A,1.27881064710635,103.843500605025
big boys pub pte ltd,NA,1.27876665609946,103.843496369145
duxton 41 (pte. ltd.),A,1.27867669255997,103.843503478021
azman bin payjan,NA,1.2785443099096,103.843478759632
superstar pub&ktv pte ltd,NA,1.27850291085389,103.843464104324
bottoms pub pte ltd,NA,1.27846034063977,103.843450891164
f innovators singapore pte. ltd.,A,1.27841892169836,103.843433580678
sicilia mia pte. ltd.,A,1.27833759411475,103.843396385404
group therapy coffee pte. ltd.,A,1.27833759411475,103.843396385404
premium importers pte. ltd.,A,1.27821888104133,103.843345627465
pub villas pte ltd,NA,1.27806144045742,103.843266464819
kemz holdings pte. ltd.,,1.27801984155214,103.843247563928
uenosaka international pte ltd,A,1.27793714294514,103.843211163866
min investments pte. ltd.,A,1.27789920673059,103.843188852142
inaho pte. ltd.,A,1.27789920673059,103.843188852142
genki factory pte ltd,A,1.2778538447333,103.843177427967
raw generation pte. ltd.,A,1.27799599565314,103.84290697148
zhou ting,B,1.27718546626567,103.819516187379
koh joo ann,A,1.27718546626567,103.819516187379
chodee food holdings pte. ltd.,A,1.27718546626567,103.819516187379
sirikun somchai,B,1.27718546626567,103.819516187379
m3 f&b pte. ltd.,B,1.27718546626567,103.819516187379
robin tay shiau chong,B,1.27718546626567,103.819516187379
chang cheng food & beverage pte. ltd.,B,1.27718546626567,103.819516187379
chang cheng food & beverage pte. ltd.,B,1.27718546626567,103.819516187379
chua ti tiang,NA,1.27718546626567,103.819516187379
seow yoke eng,A,1.27302202783411,103.822123252982
teck neo pineapple tarts pte ltd,A,1.27302202783411,103.822123252982
teck neo pineapple tarts pte ltd,A,1.27302202783411,103.822123252982
selena kam wei jing,A,1.27233261270199,103.822210323132
cold storage singapore (1983) pte ltd,A,1.27392940817544,103.825310769144
lee kian chong,NA,1.27392940817544,103.825310769144
nourish pte. ltd.,A,1.2798032252207,103.785909603981
99 buona vista kitchen pte. ltd.,B,1.28042999274071,103.786810021732
michael's bar & grill pte ltd,B,1.28064974081989,103.786966065953
jasvinder singh,A,1.28072745448846,103.786955415983
sin hong yun pte. ltd.,A,1.28082415379616,103.787011609709
lee peng hwa,B,1.28348460415676,103.78860070436
ng kim koon,A,1.29186515747194,103.785634657613
java kitchen pte. ltd.,A,1.29108200618863,103.784565046553
swsg two pte ltd,A,1.29108200618863,103.784565046553
one full tummy pte. ltd.,A,1.29108200618863,103.784565046553
swsg two pte ltd,A,1.29108200618863,103.784565046553
swsg one pte. ltd.,A,1.29108200618863,103.784565046553
kick f & b pte. ltd.,A,1.29108200618863,103.784565046553
swsg one pte. ltd.,A,1.29108200618863,103.784565046553
harivenikas pte. ltd.,A,1.29108200618863,103.784565046553
swsg two pte ltd,A,1.29108200618863,103.784565046553
s.h.y. coffee & co. llp,A,1.29108200618863,103.784565046553
aglio olio bistro llp,A,1.29108200618863,103.784565046553
tangsheng holding pte. ltd.,,1.29108200618863,103.784565046553
thai bonito singapore limited liability partnership,A,1.29108200618863,103.784565046553
eslov pte. ltd.,A,1.29108200618863,103.784565046553
licktionary pte ltd,A,1.29108200618863,103.784565046553
swsg two pte. ltd.,A,1.29108200618863,103.784565046553
in the bravery pte. ltd.,A,1.29108200618863,103.784565046553
compass group (singapore) pte. ltd.,A,1.29108200618863,103.784565046553
lee kin sua,B,1.30132732220915,103.774277263249
lee kooy tee,A,1.30132732220915,103.774277263249
national university of singapore,NA,1.30132732220915,103.774277263249
tan bee leng,A,1.30132732220915,103.774277263249
soh keng soon,A,1.30132732220915,103.774277263249
dickson''s corner pte. ltd.,B,1.30132732220915,103.774277263249
yip kin chee,B,1.30132732220915,103.774277263249
koh hui keng,A,1.30132732220915,103.774277263249
hosnul hotimah,B,1.30132732220915,103.774277263249
hae bok's korean restaurant pte ltd,A,1.30132732220915,103.774277263249
phan wai mei,A,1.30132732220915,103.774277263249
cheng junjie,B,1.30132732220915,103.774277263249
noorhayati binte jalil,B,1.30132732220915,103.774277263249
svk food pte. ltd.,B,1.30132732220915,103.774277263249
geng jianwei,B,1.30132732220915,103.774277263249
cheers holdings (2004) pte. ltd.,A,1.2512085643226,103.817534543789
the coffee bean & tea leaf (singapore) pte ltd,A,1.2512085643226,103.817534543789
ten & han trading pte ltd,A,1.2512085643226,103.817534543789
la storia di cheryl pte ltd (gelatissimo),A,1.2512085643226,103.817534543789
royal one pte. ltd.,A,1.2512085643226,103.817534543789
dimbulah  coffee (s) pte ltd,A,1.26486182232117,103.81826130905
spinelli pte ltd,A,1.2649975926733,103.819027070247
lovelife ventures pte. ltd.,A,1.2649975926733,103.819027070247
chinois pte. ltd.,A,1.25629974272316,103.81993536332
resorts world at sentosa pte. ltd.,A,1.25629974272316,103.81993536332
compass group (singapore) pte. ltd.,A,1.25629974272316,103.81993536332
breadtalk pte ltd,A,1.25629974272316,103.81993536332
hanbaobao pte. ltd.,A,1.25629974272316,103.81993536332
hanbaobao pte. ltd.,A,1.25629974272316,103.81993536332
ramen play pte. ltd.,A,1.25629974272316,103.81993536332
tung lok millenium pte ltd,A,1.25629974272316,103.81993536332
resorts world at sentosa pte. ltd.,A,1.25612091936106,103.822537270955
select group pte. ltd.,A,1.25612091936106,103.822537270955
cold storage singapore (1983) pte ltd,A,1.25612091936106,103.822537270955
resorts world at sentosa pte. ltd.,A,1.25612091936106,103.822537270955
resorts world at sentosa pte. ltd.,A,1.25612091936106,103.822537270955
thaksin beef noodle pte. ltd.,A,1.26656813950245,103.819248044229
zabedah binte md said,B,1.26656813950245,103.819248044229
munti'ah binte sahadat,B,1.26656813950245,103.819248044229
ashmi (s) pte ltd,B,1.26656813950245,103.819248044229
dawood nowjath,B,1.26656813950245,103.819248044229
shafrudin bin daliman,B,1.26656813950245,103.819248044229
wong wee ping,B,1.26656813950245,103.819248044229
noorzilah bte sallehan,B,1.26656813950245,103.819248044229
teo lye keow @ yeo keow hua,B,1.26656813950245,103.819248044229
yeo huat hian,B,1.26656813950245,103.819248044229
wee boon hang,B,1.26656813950245,103.819248044229
crc pte ltd,B,1.25534785471269,103.813994710074
siloso beach resort pte ltd,B,1.25498727450816,103.814500416709
starbucks coffee singapore pte. ltd.,A,1.25492543263465,103.817700998338
butterfly park & insect kingdom pte ltd,B,1.25554589519022,103.817011206111
