place_id,Restaurant Name,Is Michelin,Google Review Ratings,word,count
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,duck,3
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,generous,2
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,soup,2
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,rice,2
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,chilli,2
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,glad,2
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,store,2
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,along,2
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,serving,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,size,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,noodles,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,fact,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,braised,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,style,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,chicken,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,bomb,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,insisted,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,eat,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,already,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,lunch,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,albeit,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,wish,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,piece,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,skin,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,survived,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,test,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,many,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,iterations,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,renovation,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,court,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,gone,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,deservedly,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,solid,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,choice,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,especially,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,love,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,herbal,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,portions,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,price,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,striking,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,service,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,friendly,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,smile,1
ChIJ--bQIwAR2jERGy-u45q483g,Zheng Wang Chicken And Duck Rice,False,5,always,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,patient,2
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,hope,2
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,service,2
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,wanted,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,quick,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,bite,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,lunch,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,super,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,hungry,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,waitress,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,kathleen,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,simpson,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,serve,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,job,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,keep,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,like,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,applaud,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,young,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,female,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,student,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,whom,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,seated,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,upper,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,level,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,dinner,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,full,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,house,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,only,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,server,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,courteous,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,hardworking,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,despite,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,busy,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,management,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,sees,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,msg,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,kindly,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,reward,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,compliment,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,wise,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,family,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,loved,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,dine,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,least,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,twice,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,month,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,regular,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,member,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,provide,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,discount,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,voucher,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,fantastic,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,thank,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,kee,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,exceptional,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,5,service,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,recently,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,dined,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,watami,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,japanese,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,dining,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,star,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,vista,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,unfortunately,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,disappointing,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,attentive,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,difficult,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,attention,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,throughout,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,meal,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,felt,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,lacking,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,unengaged,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,average,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,didn,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,stand,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,especially,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,considering,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,price,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,point,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,wasn,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,anything,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,particularly,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,memorable,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,dishes,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,combination,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,poor,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,mediocre,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,underwhelming,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,hope,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,improve,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,fronts,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,stood,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,entrance,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,waiting,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,mins,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,queue,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,code,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,working,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,crowd,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,control,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,obviously,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,badly,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,understaffed,1
ChIJ-3_v6kIa2jERLCwvcDRIhRs,Watami Japanese Dining (The Star Vista),False,1,wont,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,steak,2
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,better,2
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,sommelier,2
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,french,2
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,frequent,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,fans,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,years,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,shocking,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,thing,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,happened,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,today,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,impressed,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,beyond,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,remember,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,always,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,onglet,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,frog,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,legs,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,eaten,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,many,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,times,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,juicy,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,flavourful,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,prices,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,honest,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,service,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,attentive,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,kind,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,recommendations,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,absolutely,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,guy,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,waiter,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,evening,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,5,sure,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,overpriced,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,average,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,cuisine,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,vegetable,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,soup,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,tasteless,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,chicken,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,overcooked,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,dry,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,point,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,inedible,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,bread,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,butter,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,request,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,served,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,hot,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,tasted,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,stale,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,telling,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,standards,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,only,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,dessert,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,acceptable,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,maybe,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,lowered,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,expectations,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,significantly,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,want,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,authentic,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,fare,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,please,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,spend,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,money,1
ChIJ-5bVl7wZ2jERrsn5hx4WypI,Le Bistrot Du Sommelier,False,2,elsewhere,1
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,fish,23
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,fish,21
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,steamed,10
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,fresh,9
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,steamed,7
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,shop,7
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,style,7
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,fried,7
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,dishes,7
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,coffee,6
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,3,fish,6
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,dishes,5
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,always,5
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,zai,5
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,shun,5
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,recommended,5
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,chicken,5
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,3,curry,5
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,bitter,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,lunch,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,steam,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,kitty,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,red,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,grouper,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,stir,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,soy,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,sauce,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,price,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,hae,4
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,must,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,gourd,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,fried,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,salted,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,prawn,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,roll,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,5,pork,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,decided,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,today,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,reached,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,michelin,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,eatery,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,only,3
ChIJ-5gkAhkQ2jERAmfo3GmdfTo,Zai Shun Curry Fish Head,True,4,drink,3
